divisjon,klasse,rundeid,rundenavn,inne_ute,aspekt,avstand,skive,url
Tradisjonell,Herrer U21,26,720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Damer U18,26,720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Herrer U18,26,720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Jenter U16,26,720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Gutter U16,26,720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Mix2 U21,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Mix2 U18,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Mix2 U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Damer Senior,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Herrer Senior,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Damer 50,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Herrer 50,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Damer U21,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U21,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Damer U18,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U18,26,720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Jenter U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Lag Gutter U16,26,720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Tradisjonell
Tradisjonell,Damer Senior,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Damer 50,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Herrer 50,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Damer U21,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Herrer U21,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Damer U18,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Herrer U18,28,2 × 720-runde,Ute,Total,30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Jenter U16,28,2 × 720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Gutter U16,28,2 × 720-runde,Ute,Total,25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Mix2 U21,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Mix2 U18,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Mix2 U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Damer Senior,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Herrer Senior,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Damer 50,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Herrer 50,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Damer U21,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U21,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Damer U18,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U18,28,2 × 720-runde,Ute,Total (lagskår),30 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Jenter U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Lag Gutter U16,28,2 × 720-runde,Ute,Total (lagskår),25 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Tradisjonell
Tradisjonell,Damer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Damer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Herrer 50,22,60 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Damer U21,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Herrer U21,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Damer U18,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Herrer U18,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Jenter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Gutter U16,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Mix2 U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Mix2 U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Mix2 U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Damer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Herrer Senior,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Damer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Herrer 50,22,60 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Damer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U21,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Damer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U18,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Jenter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Lag Gutter U16,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Tradisjonell
Tradisjonell,Damer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Damer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Herrer 50,23,60 piler 25 m,Inne,Total,25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Damer U21,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Herrer U21,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Damer U18,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Herrer U18,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Jenter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Gutter U16,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Mix2 U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Mix2 U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Mix2 U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Damer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Herrer Senior,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Damer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Herrer 50,23,60 piler 25 m,Inne,Total (lagskår),25 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Damer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U21,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Damer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U18,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Jenter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Lag Gutter U16,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Tradisjonell
Tradisjonell,Damer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Herrer Senior,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Damer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Herrer 50,27,30 piler 18 m,Inne,Total,18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Damer U21,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Herrer U21,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Damer U18,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Herrer U18,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Jenter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Gutter U16,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Mix2 Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Mix2 50+,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Mix2 U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Mix2 U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Mix2 U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Damer Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Herrer Senior,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Damer 50,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Herrer 50,27,30 piler 18 m,Inne,Total (lagskår),18 m,40 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Damer U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U21,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Damer U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Herrer U18,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Jenter U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Tradisjonell,Lag Gutter U16,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Tradisjonell
Synshemmede,Felles,3,Skandiarunde,Ute,Total,20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Synshemmede
Synshemmede,Lag,3,Skandiarunde,Ute,Total (lagskår),20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=Synshemmede
Synshemmede,Felles,4,Norgesrunde,Ute,Total,20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Synshemmede
Synshemmede,Lag,4,Norgesrunde,Ute,Total (lagskår),20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=Synshemmede
Synshemmede,Felles,5,1440-runde,Ute,Total,20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Synshemmede
Synshemmede,Lag,5,1440-runde,Ute,Total (lagskår),20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=5&divisjon=Synshemmede
Synshemmede,Felles,6,½ 1440-runde,Ute,Total,20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Synshemmede
Synshemmede,Lag,6,½ 1440-runde,Ute,Total (lagskår),20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=6&divisjon=Synshemmede
Synshemmede,Felles,21,Norsk kortrunde,Ute,Total,20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Synshemmede
Synshemmede,Lag,21,Norsk kortrunde,Ute,Total (lagskår),20 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=21&divisjon=Synshemmede
Synshemmede,Felles,26,720-runde,Ute,Total,30 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Synshemmede
Synshemmede,Lag,26,720-runde,Ute,Total (lagskår),30 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=26&divisjon=Synshemmede
Synshemmede,Felles,28,2 × 720-runde,Ute,Total,30 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Synshemmede
Synshemmede,Lag,28,2 × 720-runde,Ute,Total (lagskår),30 m,80 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=28&divisjon=Synshemmede
Synshemmede,Felles,22,60 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Synshemmede
Synshemmede,Lag,22,60 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=22&divisjon=Synshemmede
Synshemmede,Felles,23,60 piler 25 m,Inne,Total,25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Synshemmede
Synshemmede,Lag,23,60 piler 25 m,Inne,Total (lagskår),25 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=23&divisjon=Synshemmede
Synshemmede,Felles,27,30 piler 18 m,Inne,Total,18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Synshemmede
Synshemmede,Lag,27,30 piler 18 m,Inne,Total (lagskår),18 m,60 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=27&divisjon=Synshemmede
PsykiskUtviklingshemmet,Felles,3,Skandiarunde,Ute,Total,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=PsykiskUtviklingshemmet
PsykiskUtviklingshemmet,Lag,3,Skandiarunde,Ute,Total (lagskår),20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=3&divisjon=PsykiskUtviklingshemmet
PsykiskUtviklingshemmet,Felles,4,Norgesrunde,Ute,Total,20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=PsykiskUtviklingshemmet
PsykiskUtviklingshemmet,Lag,4,Norgesrunde,Ute,Total (lagskår),20 m,122 cm (1–10),https://rekord.bueskyting.no/rekord.php?rundeid=4&divisjon=PsykiskUtviklingshemmet
